"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Belize","ipsl-cm6a-lr ssp585","shock_0.5",1,0.953220493738117,0.42443431670617,30
"Benin","gfdl-esm4 ssp126","shock_0.5",0.999710941346136,0.401465030895852,0.0110902508639998,30
"Benin","gfdl-esm4 ssp585","shock_0.5",1,0.771023490289733,0.0819304630778169,30
"Benin","ipsl-cm6a-lr ssp126","shock_0.5",1,0.34535088213723,0,30
"Benin","ipsl-cm6a-lr ssp585","shock_0.5",1,0.727909428469108,0.0789732195806061,30
"Bhutan","gfdl-esm4 ssp126","shock_0.5",1,0.988918840664519,0.774277641858503,30
"Bhutan","gfdl-esm4 ssp585","shock_0.5",1,0.886684241365741,0.182541175358892,30
"Bhutan","ipsl-cm6a-lr ssp126","shock_0.5",1,0.180515430654421,0.00458365219387291,30
"Bhutan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.839845574187189,0.1325015263526,30
"Bolivia","gfdl-esm4 ssp126","shock_0.5",1,0.937444348776579,0.533759041517416,30
"Bolivia","gfdl-esm4 ssp585","shock_0.5",0.999999999980562,0.999889581762605,0.980745381957176,30
"Bolivia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.88423479032111,0.239520984776988,30
"Bolivia","ipsl-cm6a-lr ssp585","shock_0.5",0.999999978310961,0.989671155081126,0.676281460339083,30
"Bosnia and Herzegovina","gfdl-esm4 ssp126","shock_0.5",1,0.330067173815184,0.01359368595,30
"Bosnia and Herzegovina","gfdl-esm4 ssp585","shock_0.5",0.999499322797437,0.627100625617744,0.0538058024204379,30
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp126","shock_0.5",0.998380898581038,0.398890172726112,0.0225539976396311,30
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp585","shock_0.5",0.999993439290866,0.787168537949857,0.080268028878971,30
"Botswana","gfdl-esm4 ssp126","shock_0.5",0.999040440996782,0.552895567159596,0.0430874087332247,30
"Botswana","gfdl-esm4 ssp585","shock_0.5",0.999397901741001,0.753422713243738,0.182114406054423,30
"Botswana","ipsl-cm6a-lr ssp126","shock_0.5",0.929179124388014,0.146427196907066,0.00165256199999964,30
"Botswana","ipsl-cm6a-lr ssp585","shock_0.5",0.968328653979749,0.242836978752599,0.0218159999999998,30
"Brazil","gfdl-esm4 ssp126","shock_0.5",1,0.441337003814137,0.00948174929127088,30
"Brazil","gfdl-esm4 ssp585","shock_0.5",0.999997979651833,0.749758998432217,0.0906976868976317,30
"Brazil","ipsl-cm6a-lr ssp126","shock_0.5",1,0.742298503784066,0.0654191971217585,30
"Brazil","ipsl-cm6a-lr ssp585","shock_0.5",1,0.983056661392591,0.325006836920176,30
"Brunei","gfdl-esm4 ssp126","shock_0.5",1,0.41665,0.05555,30
"Brunei","gfdl-esm4 ssp585","shock_0.5",0.994155678949033,0,0,30
"Brunei","ipsl-cm6a-lr ssp126","shock_0.5",1,0.185215926,0,30
"Brunei","ipsl-cm6a-lr ssp585","shock_0.5",1,0,0,30
"Bulgaria","gfdl-esm4 ssp126","shock_0.5",1,0.986905367461974,0.612763300799273,30
"Bulgaria","gfdl-esm4 ssp585","shock_0.5",0.999980346314879,0.763368824334515,0.0980867148095492,30
"Bulgaria","ipsl-cm6a-lr ssp126","shock_0.5",0.9995974317007,0.520135365800905,0.0311428903973603,30
"Bulgaria","ipsl-cm6a-lr ssp585","shock_0.5",0.999951598684322,0.72804762048724,0.104460377551927,30
"Burkina Faso","gfdl-esm4 ssp126","shock_0.5",1,0.377716553660848,0.032321212,30
"Burkina Faso","gfdl-esm4 ssp585","shock_0.5",1,0.0403959599999999,0,30
"Burkina Faso","ipsl-cm6a-lr ssp126","shock_0.5",1,0.408570032965063,0,30
"Burkina Faso","ipsl-cm6a-lr ssp585","shock_0.5",1,0.457701146042537,0.00605939399999988,30
"Burundi","gfdl-esm4 ssp126","shock_0.5",0.999748309384258,0.770988971018569,0.230391926706231,30
"Burundi","gfdl-esm4 ssp585","shock_0.5",0.999598296262721,0.715859998208665,0.156350529054688,30
"Burundi","ipsl-cm6a-lr ssp126","shock_0.5",0.974060910652591,0.156644277899321,0.00292698020199977,30
"Burundi","ipsl-cm6a-lr ssp585","shock_0.5",1,0.750269933162939,0.145921717782392,30
"Cambodia","gfdl-esm4 ssp126","shock_0.5",1,0.868349283817115,0.2074050441486,30
"Cambodia","gfdl-esm4 ssp585","shock_0.5",1,0.870156327954227,0.0785291393226633,30
"Cambodia","ipsl-cm6a-lr ssp126","shock_0.5",0.995783667839985,0.139821446711365,0.00386809425937129,30
"Cambodia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.771539756708854,0.116870717901734,30
"Cameroon","gfdl-esm4 ssp126","shock_0.5",0.997973205434264,0.334863266648399,0.0367626668,30
"Cameroon","gfdl-esm4 ssp585","shock_0.5",0.999805973578689,0.68579809368532,0.0796539400017892,30
"Cameroon","ipsl-cm6a-lr ssp126","shock_0.5",1,0.481239775242702,0.0259244818252699,30
"Cameroon","ipsl-cm6a-lr ssp585","shock_0.5",1,0.54910839835539,0.0299277987843737,30
"Canada","gfdl-esm4 ssp126","shock_0.5",0.999588682365912,0.670563669750633,0.116352,30
"Canada","gfdl-esm4 ssp585","shock_0.5",1,0.830252747439827,0.0845282807065295,30
"Canada","ipsl-cm6a-lr ssp126","shock_0.5",0.999998932180456,0.683907999791092,0.0242448479999995,30
"Canada","ipsl-cm6a-lr ssp585","shock_0.5",0.999316351617986,0.307685484962271,0.0138614293015841,30
"Cape Verde","gfdl-esm4 ssp126","shock_0.5",0.8125,0,NA,30
"Cape Verde","gfdl-esm4 ssp585","shock_0.5",0.75,0,NA,30
"Cape Verde","ipsl-cm6a-lr ssp126","shock_0.5",0.999246607646575,0.125025,NA,30
"Cape Verde","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Central African Republic","gfdl-esm4 ssp126","shock_0.5",0.897277653991911,0.0695761943704818,0,30
"Central African Republic","gfdl-esm4 ssp585","shock_0.5",0.944270280089252,0.0500869916039194,0,30
"Central African Republic","ipsl-cm6a-lr ssp126","shock_0.5",0.995545269403369,0.140334626297783,0,30
"Central African Republic","ipsl-cm6a-lr ssp585","shock_0.5",1,0.604425872737318,0.0381313869623516,30
"Chad","gfdl-esm4 ssp126","shock_0.5",0.994593103921941,0.274131369848074,0.00805800754985331,30
"Chad","gfdl-esm4 ssp585","shock_0.5",0.999996501396272,0.696824830943088,0.13246859069669,30
"Chad","ipsl-cm6a-lr ssp126","shock_0.5",1,0.896846740832729,0.342913281258508,30
"Chad","ipsl-cm6a-lr ssp585","shock_0.5",1,0.820085800673848,0.168226904465749,30
"Chile","gfdl-esm4 ssp126","shock_0.5",0.999789514078424,0.47526806158026,0.0263462151442064,30
"Chile","gfdl-esm4 ssp585","shock_0.5",1,0.642185611167518,0.0357125819019779,30
"Chile","ipsl-cm6a-lr ssp126","shock_0.5",0.965864459221124,0.144254144504305,0,30
"Chile","ipsl-cm6a-lr ssp585","shock_0.5",1,0.182385031446058,0,30
"China","gfdl-esm4 ssp126","shock_0.5",1,0.666233135577577,0.0198021641091408,30
"China","gfdl-esm4 ssp585","shock_0.5",1,0.913029168224164,0.243078640187001,30
"China","ipsl-cm6a-lr ssp126","shock_0.5",0.999995907589132,0.780658859979216,0.101958546256351,30
"China","ipsl-cm6a-lr ssp585","shock_0.5",1,0.842834876700972,0.104761023031487,30
"Colombia","gfdl-esm4 ssp126","shock_0.5",1,0.81289147065084,0.238764339777172,30
"Colombia","gfdl-esm4 ssp585","shock_0.5",1,0.998242167294634,0.606396428996702,30
"Colombia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.800548046059452,0.10627877052257,30
"Colombia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.963618584069541,0.364946322621417,30
"Comores","gfdl-esm4 ssp126","shock_0.5",1,0.5,NA,30
"Comores","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Comores","ipsl-cm6a-lr ssp126","shock_0.5",0.95832291625,0,NA,30
"Comores","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Costa Rica","gfdl-esm4 ssp126","shock_0.5",1,0.319780438921181,0.00284062500000004,30
"Costa Rica","gfdl-esm4 ssp585","shock_0.5",1,0.626463432163035,0.0340044118757653,30
"Costa Rica","ipsl-cm6a-lr ssp126","shock_0.5",1,0.61568398862163,0.016363051125459,30
"Costa Rica","ipsl-cm6a-lr ssp585","shock_0.5",1,0.777890583129696,0.120136844397004,30
"Croatia","gfdl-esm4 ssp126","shock_0.5",0.998189304508316,0.382763693340026,0.04439226942,30
"Croatia","gfdl-esm4 ssp585","shock_0.5",1,0.860394299491242,0.0554789561949997,30
"Croatia","ipsl-cm6a-lr ssp126","shock_0.5",0.999988936598261,0.768704057753208,0.109696526646475,30
"Croatia","ipsl-cm6a-lr ssp585","shock_0.5",0.999997038131951,0.812644030826421,0.102062278894087,30
"Cuba","gfdl-esm4 ssp126","shock_0.5",0.998050785163451,0.613846971026829,0,30
"Cuba","gfdl-esm4 ssp585","shock_0.5",0.997395123031727,0.328555397651651,0.0161583839999999,30
"Cuba","ipsl-cm6a-lr ssp126","shock_0.5",1,0.21269384106723,0,30
"Cuba","ipsl-cm6a-lr ssp585","shock_0.5",1,0.561857010265554,0.0371975961142231,30
"Cyprus","gfdl-esm4 ssp126","shock_0.5",0.998992799959783,0.483538581764426,0.013635,30
"Cyprus","gfdl-esm4 ssp585","shock_0.5",0.999930582069985,0.646320405950744,0.0684120386265084,30
"Cyprus","ipsl-cm6a-lr ssp126","shock_0.5",1,0.220295952545271,0.012118788,30
"Cyprus","ipsl-cm6a-lr ssp585","shock_0.5",0.999855060862109,0.372638301162788,0.00403959599999981,30
"Czech Republic","gfdl-esm4 ssp126","shock_0.5",0.999721371900988,0.545155523805028,0.070716768,30
"Czech Republic","gfdl-esm4 ssp585","shock_0.5",0.999995983449563,0.620409744627561,0.034275303121135,30
"Czech Republic","ipsl-cm6a-lr ssp126","shock_0.5",1,0.656158038036176,0.108037741230482,30
"Czech Republic","ipsl-cm6a-lr ssp585","shock_0.5",0.999980615674725,0.689335389297186,0.154987201311617,30
"Democratic Republic of the Congo","gfdl-esm4 ssp126","shock_0.5",1,0.74122927332812,0.103295938140463,30
"Democratic Republic of the Congo","gfdl-esm4 ssp585","shock_0.5",0.997848764948998,0.370652500867639,0.02027543051308,30
"Democratic Republic of the Congo","ipsl-cm6a-lr ssp126","shock_0.5",1,0.718731412724023,0.1963766449953,30
"Democratic Republic of the Congo","ipsl-cm6a-lr ssp585","shock_0.5",1,0.804434213983101,0.114969552149662,30
"Denmark","gfdl-esm4 ssp126","shock_0.5",0.99995093688883,0.681681833056933,0.00999999999999979,30
"Denmark","gfdl-esm4 ssp585","shock_0.5",0.999950849744096,0.638229818003483,0.0487263999999996,30
"Denmark","ipsl-cm6a-lr ssp126","shock_0.5",0.999852538181734,0.212636179706951,-2.22044604925031e-16,30
"Denmark","ipsl-cm6a-lr ssp585","shock_0.5",1,0.352319855016009,0.0142434544000001,30
"Djibouti","gfdl-esm4 ssp126","shock_0.5",0.977617191542804,0.114186358,0,30
"Djibouti","gfdl-esm4 ssp585","shock_0.5",1,0.387560477270458,0,30
"Djibouti","ipsl-cm6a-lr ssp126","shock_0.5",0.999964792169758,0.241573849318122,-6.66133814775094e-16,30
"Djibouti","ipsl-cm6a-lr ssp585","shock_0.5",1,0.0444399999999998,-2.22044604925031e-16,30
"Dominica","gfdl-esm4 ssp126","shock_0.5",1,0,NA,30
"Dominica","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Dominica","ipsl-cm6a-lr ssp126","shock_0.5",1,0,NA,30
"Dominica","ipsl-cm6a-lr ssp585","shock_0.5",0.98449980490798,0.0416749999999999,NA,30
"Dominican Republic","gfdl-esm4 ssp126","shock_0.5",1,0.68133482534586,0.0909,30
"Dominican Republic","gfdl-esm4 ssp585","shock_0.5",1,0.592042578468435,0.0350347012234671,30
"Dominican Republic","ipsl-cm6a-lr ssp126","shock_0.5",1,0.289280462653478,1.11022302462516e-16,30
"Dominican Republic","ipsl-cm6a-lr ssp585","shock_0.5",1,0.627336366893058,0.0749157005963954,30
"East Timor","gfdl-esm4 ssp126","shock_0.5",1,0.928063677595602,0.535814468868252,30
"East Timor","gfdl-esm4 ssp585","shock_0.5",0.999652153195958,0.743981117436017,0.275910227280619,30
"East Timor","ipsl-cm6a-lr ssp126","shock_0.5",0.999592643807367,0.429218956898236,0,30
"East Timor","ipsl-cm6a-lr ssp585","shock_0.5",0.997043399115481,0.353256158771545,0.0201989898989999,30
"Ecuador","gfdl-esm4 ssp126","shock_0.5",1,0.96918474608138,0.687345865487736,30
"Ecuador","gfdl-esm4 ssp585","shock_0.5",1,0.993165204582645,0.796144570239654,30
"Ecuador","ipsl-cm6a-lr ssp126","shock_0.5",1,0.777611203394332,0.129072770548171,30
"Ecuador","ipsl-cm6a-lr ssp585","shock_0.5",1,0.999795352834365,0.947600314169241,30
"Egypt","gfdl-esm4 ssp126","shock_0.5",1,0.72490649626558,0.103721009395891,30
"Egypt","gfdl-esm4 ssp585","shock_0.5",0.999990215742813,0.730689831567565,0.0918156707796353,30
"Egypt","ipsl-cm6a-lr ssp126","shock_0.5",1,0.990715775905392,0.764931002386937,30
"Egypt","ipsl-cm6a-lr ssp585","shock_0.5",0.999979321373394,0.651674958346626,0.0720747939122817,30
"El Salvador","gfdl-esm4 ssp126","shock_0.5",1,0.723298240976599,0.111048603514554,30
"El Salvador","gfdl-esm4 ssp585","shock_0.5",0.999996248137337,0.952998723049234,0.466826777316897,30
"El Salvador","ipsl-cm6a-lr ssp126","shock_0.5",1,0.853776928382394,0.229666758460904,30
"El Salvador","ipsl-cm6a-lr ssp585","shock_0.5",1,0.972392343526408,0.562295714698346,30
"Equatorial Guinea","gfdl-esm4 ssp126","shock_0.5",1,0.78305464875,0,30
"Equatorial Guinea","gfdl-esm4 ssp585","shock_0.5",1,0.38635,0.04545,30
"Equatorial Guinea","ipsl-cm6a-lr ssp126","shock_0.5",1,0.0909,0,30
"Equatorial Guinea","ipsl-cm6a-lr ssp585","shock_0.5",1,0,0,30
"Eritrea","gfdl-esm4 ssp126","shock_0.5",1,0.379522145674468,0,30
"Eritrea","gfdl-esm4 ssp585","shock_0.5",1,0.857798587289893,0.25790063192437,30
"Eritrea","ipsl-cm6a-lr ssp126","shock_0.5",1,0.4622802758044,0,30
"Eritrea","ipsl-cm6a-lr ssp585","shock_0.5",1,0.0537993514577157,0,30
"Estonia","gfdl-esm4 ssp126","shock_0.5",1,0.542712394424522,0.0667441953707852,30
"Estonia","gfdl-esm4 ssp585","shock_0.5",0.999470977188905,0.377156122294464,0.00504949499999974,30
"Estonia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.718742125600705,0.138312644625,30
"Estonia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.486768793596209,0.0213625000000001,30
"Ethiopia","gfdl-esm4 ssp126","shock_0.5",0.999003853403909,0.527259287905545,0.069455064331891,30
"Ethiopia","gfdl-esm4 ssp585","shock_0.5",1,0.700283427282278,0.0896462156521028,30
"Ethiopia","ipsl-cm6a-lr ssp126","shock_0.5",0.994850639949715,0.314484729143801,0.0264409919999999,30
"Ethiopia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.893612499886791,0.190559440546403,30
"Federal Republic of Somalia","gfdl-esm4 ssp126","shock_0.5",0.997934704470051,0.507610960055416,0.0760646317388204,30
"Federal Republic of Somalia","gfdl-esm4 ssp585","shock_0.5",1,0.407023755079887,0.0199228570175136,30
"Federal Republic of Somalia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.765510214410868,0.125731665252621,30
"Federal Republic of Somalia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.373310403851633,0.00826281000000006,30
"Fiji","gfdl-esm4 ssp126","shock_0.5",1,0,NA,30
"Fiji","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Fiji","ipsl-cm6a-lr ssp126","shock_0.5",0.72225555422224,0,NA,30
"Fiji","ipsl-cm6a-lr ssp585","shock_0.5",0.981483703614816,0,NA,30
"Finland","gfdl-esm4 ssp126","shock_0.5",0.979347984700152,0.0563483264168095,0,30
"Finland","gfdl-esm4 ssp585","shock_0.5",0.989483421177494,0.129477193410229,0,30
"Finland","ipsl-cm6a-lr ssp126","shock_0.5",1,0.299878595966502,-2.22044604925031e-16,30
"Finland","ipsl-cm6a-lr ssp585","shock_0.5",1,0.346843722930902,0.01515303,30
"France","gfdl-esm4 ssp126","shock_0.5",1,0.914042481524458,0.287420745073509,30
"France","gfdl-esm4 ssp585","shock_0.5",1,0.755875330678634,0.131057581338145,30
"France","ipsl-cm6a-lr ssp126","shock_0.5",0.999697990066355,0.504808802988345,0.0323013317412896,30
"France","ipsl-cm6a-lr ssp585","shock_0.5",1,0.919596461352583,0.280780355105323,30
"Gabon","gfdl-esm4 ssp126","shock_0.5",1,0.767101263579892,0.155979914903803,30
"Gabon","gfdl-esm4 ssp585","shock_0.5",1,0.702331794927378,0.0379595106734418,30
"Gabon","ipsl-cm6a-lr ssp126","shock_0.5",1,0.50506460229434,0.0300454220413148,30
"Gabon","ipsl-cm6a-lr ssp585","shock_0.5",1,0.426498294169943,0,30
"Gambia","gfdl-esm4 ssp126","shock_0.5",0.998466921186727,0.311038531712544,0.0302969699999998,30
"Gambia","gfdl-esm4 ssp585","shock_0.5",0.99488612203739,0.204514935174616,1.11022302462516e-16,30
"Gambia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.592285048541065,0.0505005049999998,30
"Gambia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.773312050638723,0.138758622332263,30
"Georgia","gfdl-esm4 ssp126","shock_0.5",0.99968582743211,0.256348646887435,0.0136349999999998,30
"Georgia","gfdl-esm4 ssp585","shock_0.5",1,0.204742545868003,0,30
"Georgia","ipsl-cm6a-lr ssp126","shock_0.5",0.999451955649661,0.324218192962696,0.0165009313607896,30
"Georgia","ipsl-cm6a-lr ssp585","shock_0.5",0.999380557426117,0.47808172802894,0.025581601337092,30
"Germany","gfdl-esm4 ssp126","shock_0.5",0.999413204377506,0.566937675780326,0.0454496774126965,30
"Germany","gfdl-esm4 ssp585","shock_0.5",0.999998587564227,0.808420281800112,0.158039399819547,30
"Germany","ipsl-cm6a-lr ssp126","shock_0.5",1,0.480449418416012,0.0715191511999995,30
"Germany","ipsl-cm6a-lr ssp585","shock_0.5",1,0.847831478675703,0.139036946240032,30
"Ghana","gfdl-esm4 ssp126","shock_0.5",0.963991059976142,0.0423643090191175,0,30
"Ghana","gfdl-esm4 ssp585","shock_0.5",0.998600567046564,0.539208769761565,0.0802044599096441,30
"Ghana","ipsl-cm6a-lr ssp126","shock_0.5",1,0.633886952443885,0.0908909099999999,30
"Ghana","ipsl-cm6a-lr ssp585","shock_0.5",1,0.492109265788726,0.0250989897015599,30
"Grand Duchy of Luxembourg","gfdl-esm4 ssp126","shock_0.5",0.981348083517224,0.381793127188541,0.0471093540479999,30
"Grand Duchy of Luxembourg","gfdl-esm4 ssp585","shock_0.5",1,0.217022074370165,1.11022302462516e-16,30
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp126","shock_0.5",1,0.258728578314632,0.00545399999999996,30
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp585","shock_0.5",0.997989635738397,0.143621480517725,0.00181799999999999,30
"Greece","gfdl-esm4 ssp126","shock_0.5",0.999986536523103,0.844235592331545,0.0618455180655677,30
"Greece","gfdl-esm4 ssp585","shock_0.5",1,0.697731337135096,0.0443429053314554,30
"Greece","ipsl-cm6a-lr ssp126","shock_0.5",0.99986196228413,0.576295933255181,0.0316958470454614,30
"Greece","ipsl-cm6a-lr ssp585","shock_0.5",0.99999984579117,0.844978423142229,0.0578873316637744,30
"Grenada","gfdl-esm4 ssp126","shock_0.5",0.947265625,0,NA,30
"Grenada","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Grenada","ipsl-cm6a-lr ssp126","shock_0.5",0.99321980782878,0.25,NA,30
"Grenada","ipsl-cm6a-lr ssp585","shock_0.5",0.58335,0,NA,30
"Guatemala","gfdl-esm4 ssp126","shock_0.5",1,0.708927026421113,0.0835758000457154,30
"Guatemala","gfdl-esm4 ssp585","shock_0.5",0.999997070607777,0.971586201205664,0.644327837259439,30
"Guatemala","ipsl-cm6a-lr ssp126","shock_0.5",1,0.814556320009868,0.224892813859425,30
"Guatemala","ipsl-cm6a-lr ssp585","shock_0.5",1,0.994591576595028,0.712496461994383,30
"Guinea","gfdl-esm4 ssp126","shock_0.5",1,0.911163496875183,0.306361404665438,30
"Guinea","gfdl-esm4 ssp585","shock_0.5",0.999834957950609,0.408923962200985,0.0130716552239036,30
"Guinea","ipsl-cm6a-lr ssp126","shock_0.5",1,0.935527198497838,0.269512030734367,30
"Guinea","ipsl-cm6a-lr ssp585","shock_0.5",1,0.698308628217172,0.110400117735425,30
"Guinea-Bissau","gfdl-esm4 ssp126","shock_0.5",0.999021627706747,0.233520211100492,0,30
"Guinea-Bissau","gfdl-esm4 ssp585","shock_0.5",1,0.0713777688196945,0,30
"Guinea-Bissau","ipsl-cm6a-lr ssp126","shock_0.5",1,0.713482777644447,0.108243842428322,30
"Guinea-Bissau","ipsl-cm6a-lr ssp585","shock_0.5",1,0.401766441544532,0.0303060599999999,30
"Guyana","gfdl-esm4 ssp126","shock_0.5",1,0.418022108360677,0.02019798,30
"Guyana","gfdl-esm4 ssp585","shock_0.5",1,0.391829313919091,0.0201979800000001,30
"Guyana","ipsl-cm6a-lr ssp126","shock_0.5",0.999993750596789,0.419494712440882,-2.22044604925031e-16,30
"Guyana","ipsl-cm6a-lr ssp585","shock_0.5",0.990596660496278,0.182896762603361,0.00168350163299968,30
"Haiti","gfdl-esm4 ssp126","shock_0.5",1,0.152451237003438,0,30
"Haiti","gfdl-esm4 ssp585","shock_0.5",1,0.13588980912758,0,30
"Haiti","ipsl-cm6a-lr ssp126","shock_0.5",1,0.560035928750489,0.00336416908825132,30
"Haiti","ipsl-cm6a-lr ssp585","shock_0.5",1,0.361840568086234,0.0100989899999997,30
"Honduras","gfdl-esm4 ssp126","shock_0.5",1,0.800611562338059,0.29227338073472,30
"Honduras","gfdl-esm4 ssp585","shock_0.5",1,0.991982469679461,0.71429823560719,30
"Honduras","ipsl-cm6a-lr ssp126","shock_0.5",1,0.95562443520696,0.243968215090376,30
"Honduras","ipsl-cm6a-lr ssp585","shock_0.5",1,0.991413736309681,0.653772984446987,30
"Hungary","gfdl-esm4 ssp126","shock_0.5",0.998426920735679,0.648716417813516,0.145685182322997,30
"Hungary","gfdl-esm4 ssp585","shock_0.5",0.999992334928641,0.801994919325589,0.143299362998059,30
"Hungary","ipsl-cm6a-lr ssp126","shock_0.5",0.998615565628417,0.493289506438675,0.0401330108097681,30
"Hungary","ipsl-cm6a-lr ssp585","shock_0.5",0.99997571829917,0.739665627198547,0.0977191708299701,30
"Iceland","gfdl-esm4 ssp126","shock_0.5",0.4375,0,NA,30
"Iceland","gfdl-esm4 ssp585","shock_0.5",0.578125,0,NA,30
"Iceland","ipsl-cm6a-lr ssp126","shock_0.5",1,0.10002,NA,30
"Iceland","ipsl-cm6a-lr ssp585","shock_0.5",1,0.26664,NA,30
"India","gfdl-esm4 ssp126","shock_0.5",1,0.56127960699019,0.012233599291813,30
"India","gfdl-esm4 ssp585","shock_0.5",1,0.599925463022077,0.0173444436622754,30
"India","ipsl-cm6a-lr ssp126","shock_0.5",1,0.588554962100637,0.0301258788812016,30
"India","ipsl-cm6a-lr ssp585","shock_0.5",1,0.752849524891035,0.177311444184799,30
"Indonesia","gfdl-esm4 ssp126","shock_0.5",1,0.482658729061698,0.0151484850000001,30
"Indonesia","gfdl-esm4 ssp585","shock_0.5",1,0.378876872278223,0.024237576,30
"Indonesia","ipsl-cm6a-lr ssp126","shock_0.5",0.999436322752931,0.675245417570136,0.121941153156927,30
"Indonesia","ipsl-cm6a-lr ssp585","shock_0.5",0.997766656478304,0.38611111710312,0.021049265002402,30
"Iran","gfdl-esm4 ssp126","shock_0.5",0.999940855870076,0.689699818566886,0.0770883455400001,30
"Iran","gfdl-esm4 ssp585","shock_0.5",0.9998051302864,0.63846873171595,0.0963949814830495,30
